asset,timestamp_utc,open,high,low,close,price,ohlc_source,action,action_name,direction,size_label,risk_profile,position_fraction,leverage_used,effective_position,margin_used,cash_balance,cash,desired_position,executed_position,previous_position,portfolio_value,previous_portfolio_value,portfolio_return,drawdown,in_position,trade_side,trade_id,entry_price,tp_price,sl_price,risk_reward_ratio,entry_time_utc,holding_bars,exit_reason,unrealized_pnl,realized_pnl,step_return,reward_total,transaction_cost,turnover,stop_loss_triggered,take_profit_triggered,max_hold_triggered,max_drawdown_triggered,max_favorable_excursion,max_adverse_excursion,predicted_log_return,signal_strength,reward_pnl,reward_transaction_cost,reward_drawdown_penalty,reward_overtrading_penalty,reward_missed_opportunity_penalty,reward_wrong_side_penalty,reward_tp_bonus,reward_sl_penalty,reward
GOLD,2026-01-30 08:15:00+00:00,5145.0,5145.0,5145.0,5145.0,5145.0,reconstructed,"[0,2,1]",HOLD,HOLD,LARGE,,0.0,1.0,0.0,0.0,10089.10930600657,10089.10930600657,0.0,0.0,0.0,10089.10930600657,10089.10930600657,0.0,0.0,False,0,2,,,,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GOLD,2026-01-30 08:30:00+00:00,5145.0,5145.0,5145.0,5145.0,5145.0,reconstructed,"[0,2,1]",HOLD,HOLD,LARGE,,0.0,1.0,0.0,0.0,10089.10930600657,10089.10930600657,0.0,0.0,0.0,10089.10930600657,10089.10930600657,0.0,0.0,False,0,2,,,,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GOLD,2026-01-30 08:45:00+00:00,5145.0,5145.0,5145.0,5145.0,5145.0,reconstructed,"[3,2,0]",SHORT_LARGE_CONSERVATIVE,SHORT,LARGE,CONSERVATIVE,-1.0,1.0,-1.0,10000.0,79.02019670056325,79.02019670056325,-1.0,-1.0,0.0,10079.020196700563,10089.10930600657,-0.0010000000000000655,0.0010000000000000655,True,-1,3,5145.0,5102.42737197876,5173.38175201416,1.5,2026-01-30 08:45:00+00:00,1,,-0.0,0.0,0.0,-0.021,0.001,1.0,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.02,0.0,0.0,0.0,0.0,-0.021
GOLD,2026-01-30 09:00:00+00:00,5143.7998046875,5161.5,4962.7001953125,5040.0,5040.0,raw,"[1,2,0]",FLAT,FLAT,LARGE,,0.0,1.0,0.0,0.0,10273.022809156924,10273.022809156924,0.0,0.0,-1.0,10273.022809156924,10079.020196700563,0.019248161891755024,0.0,False,0,3,,,,0.0,,0,TP,0.0,0.02040816326530612,0.02040816326530612,0.0024081632653061196,0.001,1.0,False,True,False,False,0.0,0.0,0.0,0.0,0.02040816326530612,0.001,0.0,0.02,0.0,0.0,0.002,0.0,0.0024081632653061196
GOLD,2026-01-30 09:15:00+00:00,5040.0,5040.0,5040.0,5040.0,5040.0,reconstructed,"[0,2,2]",HOLD,HOLD,LARGE,,0.0,1.0,0.0,0.0,10273.022809156924,10273.022809156924,0.0,0.0,0.0,10273.022809156924,10273.022809156924,0.0,0.0,False,0,3,,,,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GOLD,2026-01-30 09:30:00+00:00,5040.0,5040.0,5040.0,5040.0,5040.0,reconstructed,"[0,2,2]",HOLD,HOLD,LARGE,,0.0,1.0,0.0,0.0,10273.022809156924,10273.022809156924,0.0,0.0,0.0,10273.022809156924,10273.022809156924,0.0,0.0,False,0,3,,,,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GOLD,2026-01-30 09:45:00+00:00,5040.0,5040.0,5040.0,5040.0,5040.0,reconstructed,"[3,2,0]",SHORT_LARGE_CONSERVATIVE,SHORT,LARGE,CONSERVATIVE,-1.0,1.0,-1.0,10000.0,262.74978634776744,262.74978634776744,-1.0,-1.0,0.0,10262.749786347767,10273.022809156924,-0.0009999999999999907,0.0009999999999999907,True,-1,4,5040.0,4997.42737197876,5068.38175201416,1.5,2026-01-30 09:45:00+00:00,1,,-0.0,0.0,0.0,-0.021,0.001,1.0,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.02,0.0,0.0,0.0,0.0,-0.021
GOLD,2026-01-30 10:00:00+00:00,5039.2998046875,5150.2001953125,5027.0,5147.7001953125,5147.7001953125,raw,"[1,2,1]",FLAT,FLAT,LARGE,,0.0,1.0,0.0,0.0,10038.796172846141,10038.796172846141,0.0,0.0,-1.0,10038.796172846141,10262.749786347767,-0.02182198905400041,0.0228001670649464,False,0,4,,,,0.0,,0,SL,0.0,-0.021369086371527776,-0.021369086371527776,-0.05143754069010417,0.001,1.0,True,False,False,False,0.0,0.0,0.0,0.0,-0.021369086371527776,0.001,0.0,0.02,0.0,0.001068454318576389,0.0,0.005,-0.05143754069010417
GOLD,2026-01-30 10:15:00+00:00,5147.7001953125,5147.7001953125,5147.7001953125,5147.7001953125,5147.7001953125,reconstructed,"[0,2,2]",HOLD,HOLD,LARGE,,0.0,1.0,0.0,0.0,10038.796172846141,10038.796172846141,0.0,0.0,0.0,10038.796172846141,10038.796172846141,0.0,0.0228001670649464,False,0,4,,,,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GOLD,2026-01-30 10:30:00+00:00,5147.7001953125,5147.7001953125,5147.7001953125,5147.7001953125,5147.7001953125,reconstructed,"[0,2,1]",HOLD,HOLD,LARGE,,0.0,1.0,0.0,0.0,10038.796172846141,10038.796172846141,0.0,0.0,0.0,10038.796172846141,10038.796172846141,0.0,0.0228001670649464,False,0,4,,,,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GOLD,2026-01-30 10:45:00+00:00,5147.7001953125,5147.7001953125,5147.7001953125,5147.7001953125,5147.7001953125,reconstructed,"[3,2,0]",SHORT_LARGE_CONSERVATIVE,SHORT,LARGE,CONSERVATIVE,-1.0,1.0,-1.0,10000.0,28.757376673294857,28.757376673294857,-1.0,-1.0,0.0,10028.757376673295,10038.796172846141,-0.0010000000000000417,0.023777366897881496,True,-1,5,5147.7001953125,5105.12756729126,5176.08194732666,1.5,2026-01-30 10:45:00+00:00,1,,-0.0,0.0,0.0,-0.021,0.001,1.0,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.02,0.0,0.0,0.0,0.0,-0.021
